customer_id,first_name,last_name,gender,age,signup_date,loyalty_tier,city,state,country
950540,Name540,User,Male,46,2024-11-22,Bronze,Chennai,Tamil Nadu,India
690705,Name705,User,Female,21,2025-04-24,Bronze,Mumbai,Maharashtra,India
920720,Name720,User,Female,39,2025-06-03,Bronze,Hyderabad,Telangana,India
241707,Name707,User,Female,57,2025-05-04,Silver,Hyderabad,Telangana,India
455567,Name567,User,Male,40,2024-05-20,Silver,Bengaluru,Karnataka,India
550091,Name091,User,Male,47,2025-10-27,Gold,Delhi,Delhi,India
323377,Name377,User,Male,45,2024-02-23,Bronze,Mumbai,Maharashtra,India
379482,Name482,User,Female,35,2025-02-11,Bronze,Bengaluru,Karnataka,India
807217,Name217,User,Female,37,2025-12-30,Bronze,Hyderabad,Telangana,India
201088,Name088,User,Female,38,2024-10-23,Bronze,Chennai,Tamil Nadu,India
978393,Name393,User,Male,46,2024-06-06,Bronze,Hyderabad,Telangana,India
497655,Name655,User,Male,52,2024-11-22,Bronze,Chennai,Tamil Nadu,India
674228,Name228,User,Female,64,2025-08-18,Bronze,Hyderabad,Telangana,India
460552,Name552,User,Female,38,2025-05-11,Silver,Chennai,Tamil Nadu,India
978384,Name384,User,Male,28,2024-09-03,Silver,Chennai,Tamil Nadu,India
820487,Name487,User,Male,21,2024-11-24,Gold,Chennai,Tamil Nadu,India
660285,Name285,User,Female,44,2024-01-31,Bronze,Mumbai,Maharashtra,India
608033,Name033,User,Female,31,2024-10-22,Gold,Bengaluru,Karnataka,India
905255,Name255,User,Female,62,2025-01-28,Silver,Bengaluru,Karnataka,India
658388,Name388,User,Male,42,2025-10-28,Gold,Delhi,Delhi,India
346038,Name038,User,Male,32,2024-03-08,Gold,Bengaluru,Karnataka,India
168495,Name495,User,Female,31,2025-12-28,Gold,Bengaluru,Karnataka,India
860705,Name705,User,Female,18,2024-12-25,Bronze,Mumbai,Maharashtra,India
142362,Name362,User,Male,25,2025-06-30,Silver,Hyderabad,Telangana,India
188793,Name793,User,Female,27,2025-01-19,Bronze,Delhi,Delhi,India
239478,Name478,User,Female,31,2024-07-17,Bronze,Chennai,Tamil Nadu,India
277937,Name937,User,Male,27,2024-05-02,Bronze,Chennai,Tamil Nadu,India
274643,Name643,User,Male,45,2024-05-17,Gold,Chennai,Tamil Nadu,India
664352,Name352,User,Female,56,2024-05-20,Bronze,Chennai,Tamil Nadu,India
323313,Name313,User,Male,33,2025-12-10,Bronze,Delhi,Delhi,India
381028,Name028,User,Male,59,2024-04-01,Bronze,Hyderabad,Telangana,India
895991,Name991,User,Male,31,2025-01-04,Silver,Hyderabad,Telangana,India
448372,Name372,User,Female,22,2025-01-27,Bronze,Bengaluru,Karnataka,India
729364,Name364,User,Female,30,2024-09-03,Bronze,Chennai,Tamil Nadu,India
630462,Name462,User,Female,20,2024-09-30,Gold,Mumbai,Maharashtra,India
981991,Name991,User,Male,69,2024-04-18,Gold,Delhi,Delhi,India
367692,Name692,User,Female,39,2024-04-17,Bronze,Mumbai,Maharashtra,India
485989,Name989,User,Female,60,2024-10-14,Bronze,Chennai,Tamil Nadu,India
455311,Name311,User,Female,66,2025-01-27,Bronze,Bengaluru,Karnataka,India
456814,Name814,User,Male,30,2024-03-07,Bronze,Bengaluru,Karnataka,India
219446,Name446,User,Male,33,2025-11-16,Bronze,Delhi,Delhi,India
405361,Name361,User,Female,54,2024-04-07,Bronze,Chennai,Tamil Nadu,India
346614,Name614,User,Male,20,2025-03-16,Gold,Chennai,Tamil Nadu,India
733321,Name321,User,Female,26,2024-08-29,Silver,Bengaluru,Karnataka,India
917406,Name406,User,Female,67,2024-12-16,Silver,Bengaluru,Karnataka,India
849845,Name845,User,Female,26,2025-12-06,Gold,Mumbai,Maharashtra,India
612536,Name536,User,Male,40,2024-04-30,Gold,Bengaluru,Karnataka,India
241920,Name920,User,Male,45,2024-06-01,Gold,Delhi,Delhi,India
708129,Name129,User,Male,27,2024-10-22,Bronze,Bengaluru,Karnataka,India
677944,Name944,User,Female,22,2025-08-26,Bronze,Mumbai,Maharashtra,India
907668,Name668,User,Male,26,2025-07-05,Gold,Hyderabad,Telangana,India
209340,Name340,User,Female,33,2025-06-19,Bronze,Hyderabad,Telangana,India
436305,Name305,User,Female,25,2024-03-09,Bronze,Bengaluru,Karnataka,India
141038,Name038,User,Female,24,2024-04-08,Bronze,Chennai,Tamil Nadu,India
526349,Name349,User,Male,62,2025-10-31,Silver,Delhi,Delhi,India
176748,Name748,User,Female,33,2024-04-03,Bronze,Mumbai,Maharashtra,India
498700,Name700,User,Male,54,2025-03-15,Silver,Chennai,Tamil Nadu,India
926399,Name399,User,Male,60,2025-09-01,Bronze,Hyderabad,Telangana,India
254485,Name485,User,Female,46,2024-08-12,Bronze,Chennai,Tamil Nadu,India
968751,Name751,User,Female,46,2025-06-30,Bronze,Bengaluru,Karnataka,India
231090,Name090,User,Male,65,2025-12-24,Bronze,Chennai,Tamil Nadu,India
457456,Name456,User,Male,38,2025-06-06,Platinum,Bengaluru,Karnataka,India
220260,Name260,User,Female,61,2025-07-27,Silver,Hyderabad,Telangana,India
745069,Name069,User,Male,37,2024-01-18,Bronze,Hyderabad,Telangana,India
715941,Name941,User,Female,70,2024-04-28,Gold,Delhi,Delhi,India
919885,Name885,User,Female,68,2025-07-08,Gold,Bengaluru,Karnataka,India
496403,Name403,User,Male,50,2024-05-21,Platinum,Delhi,Delhi,India
180375,Name375,User,Female,48,2025-08-06,Gold,Mumbai,Maharashtra,India
698507,Name507,User,Female,26,2025-12-29,Platinum,Chennai,Tamil Nadu,India
677004,Name004,User,Male,67,2024-10-02,Silver,Chennai,Tamil Nadu,India
334581,Name581,User,Female,36,2024-01-13,Silver,Mumbai,Maharashtra,India
693458,Name458,User,Male,54,2025-02-15,Bronze,Chennai,Tamil Nadu,India
185714,Name714,User,Female,23,2025-09-17,Bronze,Bengaluru,Karnataka,India
379680,Name680,User,Male,30,2024-06-22,Bronze,Bengaluru,Karnataka,India
482616,Name616,User,Male,25,2025-07-22,Silver,Mumbai,Maharashtra,India
409909,Name909,User,Male,52,2024-06-02,Bronze,Delhi,Delhi,India
691865,Name865,User,Male,50,2024-12-27,Gold,Delhi,Delhi,India
660248,Name248,User,Female,35,2025-09-21,Bronze,Chennai,Tamil Nadu,India
219869,Name869,User,Male,22,2025-09-02,Bronze,Chennai,Tamil Nadu,India
580005,Name005,User,Female,57,2024-10-16,Gold,Mumbai,Maharashtra,India
390647,Name647,User,Female,69,2024-03-10,Bronze,Hyderabad,Telangana,India
212963,Name963,User,Female,44,2024-12-29,Gold,Mumbai,Maharashtra,India
925244,Name244,User,Male,29,2024-08-19,Bronze,Chennai,Tamil Nadu,India
147974,Name974,User,Female,22,2025-04-02,Bronze,Mumbai,Maharashtra,India
967977,Name977,User,Male,34,2024-06-07,Silver,Delhi,Delhi,India
410103,Name103,User,Female,24,2025-05-04,Silver,Chennai,Tamil Nadu,India
112983,Name983,User,Male,48,2024-11-15,Bronze,Chennai,Tamil Nadu,India
743486,Name486,User,Male,69,2024-05-15,Silver,Bengaluru,Karnataka,India
802977,Name977,User,Male,68,2025-01-26,Bronze,Hyderabad,Telangana,India
115254,Name254,User,Male,32,2025-05-20,Silver,Mumbai,Maharashtra,India
196136,Name136,User,Female,30,2025-06-12,Bronze,Bengaluru,Karnataka,India
533622,Name622,User,Male,49,2025-08-11,Bronze,Delhi,Delhi,India
220693,Name693,User,Female,63,2025-10-20,Gold,Hyderabad,Telangana,India
966249,Name249,User,Female,43,2025-07-20,Platinum,Chennai,Tamil Nadu,India
928247,Name247,User,Female,27,2025-03-11,Bronze,Mumbai,Maharashtra,India
141967,Name967,User,Female,57,2025-03-16,Silver,Bengaluru,Karnataka,India
297050,Name050,User,Female,48,2025-09-01,Bronze,Delhi,Delhi,India
351273,Name273,User,Male,38,2024-06-05,Silver,Chennai,Tamil Nadu,India
923669,Name669,User,Female,61,2025-11-24,Bronze,Chennai,Tamil Nadu,India
715296,Name296,User,Female,47,2024-09-28,Silver,Mumbai,Maharashtra,India
541464,Name464,User,Male,69,2024-03-27,Bronze,Bengaluru,Karnataka,India
269890,Name890,User,Male,48,2025-08-19,Silver,Hyderabad,Telangana,India
221171,Name171,User,Female,49,2024-08-26,Silver,Chennai,Tamil Nadu,India
572811,Name811,User,Male,44,2025-09-07,Bronze,Hyderabad,Telangana,India
275514,Name514,User,Female,23,2024-10-27,Silver,Mumbai,Maharashtra,India
813964,Name964,User,Male,22,2024-03-15,Gold,Bengaluru,Karnataka,India
353147,Name147,User,Female,40,2024-11-11,Bronze,Chennai,Tamil Nadu,India
266665,Name665,User,Female,38,2024-06-24,Gold,Hyderabad,Telangana,India
880147,Name147,User,Male,38,2025-09-09,Bronze,Bengaluru,Karnataka,India
986066,Name066,User,Male,37,2024-11-09,Gold,Delhi,Delhi,India
207829,Name829,User,Female,55,2024-01-05,Silver,Bengaluru,Karnataka,India
556238,Name238,User,Male,27,2024-09-04,Gold,Bengaluru,Karnataka,India
496652,Name652,User,Female,43,2024-07-26,Bronze,Mumbai,Maharashtra,India
945663,Name663,User,Male,38,2025-01-30,Gold,Chennai,Tamil Nadu,India
669298,Name298,User,Male,20,2025-04-01,Bronze,Delhi,Delhi,India
958102,Name102,User,Female,67,2024-08-13,Silver,Mumbai,Maharashtra,India
408306,Name306,User,Female,39,2024-03-26,Bronze,Bengaluru,Karnataka,India
676936,Name936,User,Male,51,2025-04-19,Silver,Delhi,Delhi,India
365719,Name719,User,Female,18,2025-09-07,Platinum,Chennai,Tamil Nadu,India
846178,Name178,User,Female,52,2024-04-22,Bronze,Hyderabad,Telangana,India
600181,Name181,User,Female,31,2025-06-15,Silver,Delhi,Delhi,India
429734,Name734,User,Female,40,2024-09-29,Bronze,Bengaluru,Karnataka,India
204993,Name993,User,Male,58,2025-03-27,Bronze,Mumbai,Maharashtra,India
317699,Name699,User,Female,46,2025-11-08,Bronze,Mumbai,Maharashtra,India
783724,Name724,User,Male,30,2024-01-31,Bronze,Delhi,Delhi,India
432835,Name835,User,Male,46,2024-01-30,Silver,Delhi,Delhi,India
141544,Name544,User,Male,52,2024-01-10,Bronze,Hyderabad,Telangana,India
128586,Name586,User,Male,26,2024-11-24,Gold,Mumbai,Maharashtra,India
111016,Name016,User,Female,30,2025-02-11,Bronze,Mumbai,Maharashtra,India
925082,Name082,User,Female,34,2025-07-09,Bronze,Bengaluru,Karnataka,India
409906,Name906,User,Female,35,2024-03-31,Bronze,Hyderabad,Telangana,India
861773,Name773,User,Female,26,2025-09-24,Bronze,Hyderabad,Telangana,India
725549,Name549,User,Male,38,2024-05-28,Bronze,Mumbai,Maharashtra,India
435807,Name807,User,Male,44,2025-08-30,Bronze,Hyderabad,Telangana,India
571696,Name696,User,Male,69,2025-12-06,Bronze,Chennai,Tamil Nadu,India
510275,Name275,User,Female,52,2025-02-02,Silver,Chennai,Tamil Nadu,India
428498,Name498,User,Male,31,2024-07-17,Bronze,Chennai,Tamil Nadu,India
517915,Name915,User,Female,51,2024-01-24,Gold,Hyderabad,Telangana,India
166023,Name023,User,Male,52,2025-06-17,Silver,Bengaluru,Karnataka,India
167310,Name310,User,Male,23,2024-08-03,Bronze,Delhi,Delhi,India
432765,Name765,User,Female,36,2024-01-16,Bronze,Mumbai,Maharashtra,India
730662,Name662,User,Male,63,2025-08-24,Bronze,Mumbai,Maharashtra,India
578001,Name001,User,Male,54,2025-04-24,Gold,Delhi,Delhi,India
216771,Name771,User,Female,32,2024-03-05,Bronze,Mumbai,Maharashtra,India
362209,Name209,User,Female,49,2025-06-08,Silver,Chennai,Tamil Nadu,India
325646,Name646,User,Male,46,2024-09-23,Gold,Hyderabad,Telangana,India
923274,Name274,User,Female,69,2025-08-02,Bronze,Bengaluru,Karnataka,India
747817,Name817,User,Male,29,2025-12-04,Gold,Chennai,Tamil Nadu,India
915707,Name707,User,Male,19,2025-03-05,Gold,Bengaluru,Karnataka,India
669285,Name285,User,Male,66,2025-04-16,Gold,Hyderabad,Telangana,India
821619,Name619,User,Female,40,2025-06-08,Bronze,Delhi,Delhi,India
591698,Name698,User,Male,35,2025-08-26,Silver,Bengaluru,Karnataka,India
793983,Name983,User,Female,26,2025-08-08,Bronze,Chennai,Tamil Nadu,India
473111,Name111,User,Female,64,2024-09-06,Bronze,Bengaluru,Karnataka,India
371671,Name671,User,Male,50,2024-09-17,Bronze,Hyderabad,Telangana,India
292122,Name122,User,Male,54,2024-03-27,Bronze,Bengaluru,Karnataka,India
667911,Name911,User,Male,32,2024-10-27,Silver,Chennai,Tamil Nadu,India
317932,Name932,User,Female,41,2025-02-12,Silver,Delhi,Delhi,India
422249,Name249,User,Female,60,2025-11-10,Gold,Hyderabad,Telangana,India
308893,Name893,User,Female,54,2024-03-26,Gold,Mumbai,Maharashtra,India
358349,Name349,User,Male,19,2024-10-12,Bronze,Mumbai,Maharashtra,India
477973,Name973,User,Male,52,2025-05-03,Silver,Bengaluru,Karnataka,India
185321,Name321,User,Male,47,2024-12-16,Bronze,Bengaluru,Karnataka,India
959808,Name808,User,Female,65,2025-12-30,Bronze,Delhi,Delhi,India
394426,Name426,User,Male,43,2024-06-05,Platinum,Hyderabad,Telangana,India
193758,Name758,User,Male,43,2024-02-11,Bronze,Delhi,Delhi,India
889878,Name878,User,Female,52,2025-09-26,Silver,Mumbai,Maharashtra,India
569659,Name659,User,Female,32,2024-09-20,Silver,Mumbai,Maharashtra,India
194884,Name884,User,Male,20,2025-09-11,Gold,Hyderabad,Telangana,India
783682,Name682,User,Female,43,2025-06-07,Bronze,Hyderabad,Telangana,India
702256,Name256,User,Female,54,2024-01-25,Bronze,Hyderabad,Telangana,India
774723,Name723,User,Male,45,2024-06-13,Gold,Hyderabad,Telangana,India
455345,Name345,User,Male,35,2025-02-26,Silver,Chennai,Tamil Nadu,India
338473,Name473,User,Female,63,2025-04-12,Gold,Bengaluru,Karnataka,India
509446,Name446,User,Female,36,2024-09-02,Bronze,Chennai,Tamil Nadu,India
421686,Name686,User,Male,34,2024-01-21,Gold,Chennai,Tamil Nadu,India
143046,Name046,User,Female,63,2025-02-03,Bronze,Mumbai,Maharashtra,India
443137,Name137,User,Female,49,2024-01-17,Bronze,Chennai,Tamil Nadu,India
295887,Name887,User,Male,32,2024-06-04,Bronze,Hyderabad,Telangana,India
432120,Name120,User,Male,22,2024-04-07,Bronze,Mumbai,Maharashtra,India
931239,Name239,User,Male,21,2024-10-04,Bronze,Hyderabad,Telangana,India
988285,Name285,User,Male,40,2025-09-01,Bronze,Hyderabad,Telangana,India
707132,Name132,User,Female,42,2025-10-31,Bronze,Bengaluru,Karnataka,India
417518,Name518,User,Male,70,2025-03-27,Silver,Mumbai,Maharashtra,India
357790,Name790,User,Female,63,2025-03-22,Silver,Hyderabad,Telangana,India
450573,Name573,User,Male,21,2024-12-04,Platinum,Delhi,Delhi,India
205851,Name851,User,Male,58,2025-08-30,Silver,Hyderabad,Telangana,India
670661,Name661,User,Male,27,2025-10-02,Bronze,Bengaluru,Karnataka,India
741090,Name090,User,Female,63,2024-08-26,Bronze,Delhi,Delhi,India
707110,Name110,User,Male,67,2024-07-27,Bronze,Chennai,Tamil Nadu,India
946796,Name796,User,Female,45,2025-05-15,Bronze,Delhi,Delhi,India
724912,Name912,User,Male,19,2025-01-11,Bronze,Mumbai,Maharashtra,India
196515,Name515,User,Female,46,2025-06-06,Silver,Delhi,Delhi,India
357003,Name003,User,Female,48,2024-12-14,Bronze,Hyderabad,Telangana,India
330849,Name849,User,Male,67,2024-05-22,Gold,Chennai,Tamil Nadu,India
121363,Name363,User,Female,29,2024-04-03,Bronze,Chennai,Tamil Nadu,India
947525,Name525,User,Male,35,2024-07-17,Silver,Mumbai,Maharashtra,India
355600,Name600,User,Female,62,2025-11-28,Bronze,Hyderabad,Telangana,India
521290,Name290,User,Male,63,2025-02-08,Bronze,Hyderabad,Telangana,India
175840,Name840,User,Female,26,2025-12-03,Silver,Mumbai,Maharashtra,India
381085,Name085,User,Male,36,2024-12-19,Silver,Hyderabad,Telangana,India
677980,Name980,User,Female,38,2025-08-21,Bronze,Mumbai,Maharashtra,India
174361,Name361,User,Female,64,2025-02-05,Silver,Chennai,Tamil Nadu,India
864589,Name589,User,Female,61,2025-12-07,Silver,Mumbai,Maharashtra,India
178779,Name779,User,Female,65,2024-05-06,Gold,Hyderabad,Telangana,India
122559,Name559,User,Male,67,2025-07-24,Silver,Mumbai,Maharashtra,India
766246,Name246,User,Male,43,2024-02-11,Bronze,Bengaluru,Karnataka,India
110398,Name398,User,Female,70,2025-10-22,Bronze,Bengaluru,Karnataka,India
404948,Name948,User,Female,64,2024-10-27,Silver,Chennai,Tamil Nadu,India
887196,Name196,User,Female,65,2025-11-26,Bronze,Chennai,Tamil Nadu,India
930665,Name665,User,Female,27,2024-11-27,Bronze,Hyderabad,Telangana,India
476639,Name639,User,Male,50,2025-10-19,Bronze,Hyderabad,Telangana,India
617221,Name221,User,Female,34,2025-02-05,Bronze,Chennai,Tamil Nadu,India
591608,Name608,User,Female,28,2025-10-10,Gold,Mumbai,Maharashtra,India
261669,Name669,User,Female,25,2024-09-18,Platinum,Hyderabad,Telangana,India
205837,Name837,User,Male,47,2024-06-03,Bronze,Mumbai,Maharashtra,India
625787,Name787,User,Male,32,2024-03-22,Bronze,Delhi,Delhi,India
915525,Name525,User,Male,55,2025-11-04,Bronze,Mumbai,Maharashtra,India
933600,Name600,User,Female,27,2024-12-21,Bronze,Bengaluru,Karnataka,India
444031,Name031,User,Male,28,2025-07-03,Silver,Hyderabad,Telangana,India
180852,Name852,User,Female,56,2025-02-11,Gold,Delhi,Delhi,India
634008,Name008,User,Male,38,2025-06-26,Gold,Chennai,Tamil Nadu,India
797562,Name562,User,Male,69,2025-08-12,Bronze,Mumbai,Maharashtra,India
281657,Name657,User,Male,18,2025-11-09,Bronze,Hyderabad,Telangana,India
288289,Name289,User,Female,55,2025-09-29,Gold,Bengaluru,Karnataka,India
913914,Name914,User,Female,42,2024-04-30,Gold,Bengaluru,Karnataka,India
256828,Name828,User,Female,59,2025-11-12,Silver,Delhi,Delhi,India
248413,Name413,User,Male,41,2025-12-27,Bronze,Chennai,Tamil Nadu,India
961457,Name457,User,Male,35,2024-04-26,Bronze,Hyderabad,Telangana,India
435317,Name317,User,Female,57,2024-05-24,Silver,Delhi,Delhi,India
420468,Name468,User,Male,32,2025-12-25,Gold,Chennai,Tamil Nadu,India
212069,Name069,User,Male,44,2025-11-16,Bronze,Bengaluru,Karnataka,India
843780,Name780,User,Female,25,2024-09-13,Bronze,Chennai,Tamil Nadu,India
639343,Name343,User,Female,30,2024-08-01,Bronze,Bengaluru,Karnataka,India
975235,Name235,User,Female,40,2024-09-19,Gold,Delhi,Delhi,India
731130,Name130,User,Male,45,2025-05-10,Bronze,Hyderabad,Telangana,India
407746,Name746,User,Male,32,2024-04-21,Bronze,Bengaluru,Karnataka,India
232434,Name434,User,Male,60,2025-03-26,Gold,Delhi,Delhi,India
316783,Name783,User,Male,31,2024-10-06,Bronze,Delhi,Delhi,India
248562,Name562,User,Female,65,2024-09-14,Silver,Bengaluru,Karnataka,India
671990,Name990,User,Male,32,2024-09-20,Gold,Delhi,Delhi,India
857730,Name730,User,Male,39,2024-01-18,Gold,Chennai,Tamil Nadu,India
133302,Name302,User,Male,34,2025-10-20,Gold,Delhi,Delhi,India
917620,Name620,User,Female,62,2025-01-12,Silver,Mumbai,Maharashtra,India
431422,Name422,User,Male,24,2024-01-05,Gold,Bengaluru,Karnataka,India
960912,Name912,User,Female,61,2025-02-24,Bronze,Bengaluru,Karnataka,India
753816,Name816,User,Female,43,2025-09-21,Bronze,Chennai,Tamil Nadu,India
942904,Name904,User,Male,69,2025-03-23,Bronze,Bengaluru,Karnataka,India
804851,Name851,User,Female,67,2024-10-16,Silver,Hyderabad,Telangana,India
679811,Name811,User,Male,28,2025-09-29,Silver,Mumbai,Maharashtra,India
981557,Name557,User,Female,36,2025-03-09,Bronze,Chennai,Tamil Nadu,India
882431,Name431,User,Male,43,2024-06-05,Silver,Mumbai,Maharashtra,India
823092,Name092,User,Female,60,2025-02-07,Bronze,Delhi,Delhi,India
315413,Name413,User,Male,63,2025-11-06,Bronze,Hyderabad,Telangana,India
286808,Name808,User,Male,37,2024-10-27,Silver,Bengaluru,Karnataka,India
413447,Name447,User,Female,48,2024-05-16,Bronze,Bengaluru,Karnataka,India
553653,Name653,User,Female,31,2024-10-11,Bronze,Chennai,Tamil Nadu,India
663601,Name601,User,Female,49,2024-11-02,Bronze,Chennai,Tamil Nadu,India
265566,Name566,User,Female,69,2024-12-08,Platinum,Bengaluru,Karnataka,India
150917,Name917,User,Female,61,2025-03-28,Gold,Bengaluru,Karnataka,India
849547,Name547,User,Male,42,2024-02-10,Bronze,Hyderabad,Telangana,India
800216,Name216,User,Female,21,2025-06-19,Silver,Delhi,Delhi,India
359309,Name309,User,Female,68,2024-04-21,Platinum,Mumbai,Maharashtra,India
364856,Name856,User,Male,18,2024-12-18,Bronze,Bengaluru,Karnataka,India
915557,Name557,User,Female,63,2024-09-03,Silver,Bengaluru,Karnataka,India
167543,Name543,User,Female,19,2025-10-30,Bronze,Mumbai,Maharashtra,India
815208,Name208,User,Female,69,2025-11-17,Silver,Delhi,Delhi,India
568393,Name393,User,Female,36,2025-10-06,Bronze,Delhi,Delhi,India
947514,Name514,User,Female,42,2025-07-08,Silver,Mumbai,Maharashtra,India
551067,Name067,User,Female,36,2025-03-22,Platinum,Mumbai,Maharashtra,India
675951,Name951,User,Male,39,2025-03-05,Silver,Mumbai,Maharashtra,India
362374,Name374,User,Male,55,2025-06-07,Silver,Hyderabad,Telangana,India
667675,Name675,User,Female,59,2024-07-02,Silver,Bengaluru,Karnataka,India
560743,Name743,User,Female,22,2025-10-16,Bronze,Delhi,Delhi,India
992645,Name645,User,Male,34,2024-01-02,Bronze,Hyderabad,Telangana,India
664196,Name196,User,Male,29,2025-09-25,Bronze,Bengaluru,Karnataka,India
575329,Name329,User,Female,37,2024-04-12,Bronze,Hyderabad,Telangana,India
111394,Name394,User,Female,29,2024-09-17,Silver,Mumbai,Maharashtra,India
514932,Name932,User,Male,61,2025-02-12,Silver,Delhi,Delhi,India
976914,Name914,User,Female,18,2025-01-25,Bronze,Chennai,Tamil Nadu,India
455120,Name120,User,Male,56,2025-12-14,Bronze,Bengaluru,Karnataka,India
279849,Name849,User,Female,51,2025-08-03,Silver,Delhi,Delhi,India
370500,Name500,User,Female,61,2024-01-19,Silver,Delhi,Delhi,India
609380,Name380,User,Female,66,2025-09-23,Silver,Chennai,Tamil Nadu,India
125594,Name594,User,Male,65,2025-02-09,Silver,Delhi,Delhi,India
931591,Name591,User,Male,32,2024-04-03,Silver,Delhi,Delhi,India
777840,Name840,User,Female,60,2025-11-11,Bronze,Chennai,Tamil Nadu,India
536924,Name924,User,Female,70,2025-02-01,Bronze,Chennai,Tamil Nadu,India
698321,Name321,User,Female,63,2024-05-30,Silver,Bengaluru,Karnataka,India
119829,Name829,User,Female,55,2024-10-09,Silver,Bengaluru,Karnataka,India
165348,Name348,User,Male,52,2025-11-08,Bronze,Delhi,Delhi,India
825303,Name303,User,Female,28,2024-11-25,Bronze,Delhi,Delhi,India
472185,Name185,User,Male,42,2024-09-25,Bronze,Mumbai,Maharashtra,India
708248,Name248,User,Female,20,2024-02-03,Gold,Bengaluru,Karnataka,India
245001,Name001,User,Female,37,2025-01-10,Bronze,Hyderabad,Telangana,India
722378,Name378,User,Male,36,2024-10-13,Gold,Bengaluru,Karnataka,India
231207,Name207,User,Female,57,2024-06-05,Silver,Bengaluru,Karnataka,India
245223,Name223,User,Male,42,2024-03-03,Bronze,Bengaluru,Karnataka,India
371699,Name699,User,Female,31,2025-04-09,Gold,Mumbai,Maharashtra,India
969200,Name200,User,Female,39,2024-01-05,Gold,Mumbai,Maharashtra,India
390365,Name365,User,Female,68,2025-03-17,Gold,Chennai,Tamil Nadu,India
517120,Name120,User,Female,66,2025-01-10,Gold,Hyderabad,Telangana,India
691472,Name472,User,Male,65,2025-03-18,Gold,Hyderabad,Telangana,India
520565,Name565,User,Male,23,2024-06-13,Silver,Bengaluru,Karnataka,India
280537,Name537,User,Female,63,2025-01-26,Bronze,Bengaluru,Karnataka,India
742195,Name195,User,Male,45,2025-09-14,Bronze,Hyderabad,Telangana,India
193582,Name582,User,Female,42,2024-06-26,Silver,Delhi,Delhi,India
344873,Name873,User,Male,62,2024-12-21,Bronze,Delhi,Delhi,India
609604,Name604,User,Male,42,2025-10-07,Gold,Hyderabad,Telangana,India
107840,Name840,User,Male,20,2025-05-30,Bronze,Chennai,Tamil Nadu,India
286204,Name204,User,Male,25,2024-10-07,Platinum,Delhi,Delhi,India
654383,Name383,User,Male,18,2025-01-15,Bronze,Chennai,Tamil Nadu,India
432651,Name651,User,Male,37,2025-11-03,Silver,Delhi,Delhi,India
625231,Name231,User,Male,63,2024-06-09,Silver,Delhi,Delhi,India
780357,Name357,User,Male,22,2024-07-16,Gold,Bengaluru,Karnataka,India
559608,Name608,User,Female,31,2025-02-06,Silver,Delhi,Delhi,India
819861,Name861,User,Male,56,2024-03-06,Gold,Hyderabad,Telangana,India
770156,Name156,User,Male,22,2025-11-29,Bronze,Delhi,Delhi,India
866951,Name951,User,Male,53,2024-09-22,Platinum,Delhi,Delhi,India
336695,Name695,User,Female,23,2024-12-30,Silver,Chennai,Tamil Nadu,India
349953,Name953,User,Female,45,2025-07-24,Gold,Delhi,Delhi,India
428188,Name188,User,Male,26,2025-07-21,Silver,Chennai,Tamil Nadu,India
619120,Name120,User,Female,41,2024-08-17,Bronze,Hyderabad,Telangana,India
820318,Name318,User,Female,39,2025-11-16,Silver,Chennai,Tamil Nadu,India
602086,Name086,User,Male,67,2024-02-19,Platinum,Delhi,Delhi,India
335994,Name994,User,Female,28,2025-11-10,Silver,Chennai,Tamil Nadu,India
847473,Name473,User,Female,40,2024-06-08,Bronze,Chennai,Tamil Nadu,India
532271,Name271,User,Female,52,2024-10-15,Silver,Chennai,Tamil Nadu,India
453319,Name319,User,Male,36,2024-04-18,Gold,Delhi,Delhi,India
687629,Name629,User,Male,45,2025-06-08,Bronze,Mumbai,Maharashtra,India
740980,Name980,User,Female,63,2024-03-04,Bronze,Bengaluru,Karnataka,India
863594,Name594,User,Female,65,2024-11-02,Silver,Mumbai,Maharashtra,India
785147,Name147,User,Male,66,2025-04-12,Bronze,Hyderabad,Telangana,India
388594,Name594,User,Male,28,2025-06-01,Bronze,Delhi,Delhi,India
777815,Name815,User,Male,19,2025-06-10,Bronze,Hyderabad,Telangana,India
330130,Name130,User,Female,53,2025-03-12,Bronze,Hyderabad,Telangana,India
150538,Name538,User,Female,42,2024-08-31,Silver,Chennai,Tamil Nadu,India
175027,Name027,User,Male,59,2024-07-23,Silver,Mumbai,Maharashtra,India
900267,Name267,User,Male,26,2025-03-25,Gold,Bengaluru,Karnataka,India
636547,Name547,User,Female,27,2024-05-27,Bronze,Delhi,Delhi,India
776633,Name633,User,Female,62,2024-04-05,Silver,Chennai,Tamil Nadu,India
486599,Name599,User,Female,48,2025-01-10,Bronze,Mumbai,Maharashtra,India
267214,Name214,User,Female,32,2025-05-07,Platinum,Chennai,Tamil Nadu,India
636484,Name484,User,Male,30,2025-06-26,Platinum,Delhi,Delhi,India
903238,Name238,User,Female,48,2025-09-19,Silver,Bengaluru,Karnataka,India
930975,Name975,User,Male,66,2024-08-06,Bronze,Chennai,Tamil Nadu,India
313746,Name746,User,Male,66,2024-02-07,Silver,Chennai,Tamil Nadu,India
426948,Name948,User,Male,47,2025-07-07,Bronze,Mumbai,Maharashtra,India
413228,Name228,User,Male,68,2024-05-23,Bronze,Delhi,Delhi,India
